equipment_id,equipment_eq_id,equipment_name,department,wo_id,status,material_cost,labor_time,work_performed_by,assigned_to,downtime_hours,completed_datetime,comments,attachments,audit_item,due_date
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,9580,Closed and Completed,120.00,1.00,equipment depot,,0.00,3/8/2024,Miguel Diaz - 04/08/24 11:55:17 AM: SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,[],SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,3/9/2024
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,5239,Closed and Completed,0.00,0.00,md,,0.00,5/9/2024,Miguel Diaz - 05/09/24  7:34:21 AM: new battery harshness is still new service is not needed at this time,[],Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,4/12/2024
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,10990,Closed and Completed,0.00,2.00,Mike d,,0.00,5/27/2024,Miguel Diaz - 06/06/24 11:03:24 AM: Tech performed the scheduled maintenance,[],SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,6/8/2024
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,11978,Closed and Completed,140.00,1.50,equipment depot,,0.00,7/29/2024,Miguel Diaz - 08/06/24  1:32:22 PM: Equipment depot tech performed the scheduled maintenance,[],SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,8/6/2024
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,12678,Closed and Completed,120.00,2.00,equipment depot tech,,0.00,10/4/2024,Miguel Diaz - 12/09/24 12:56:26 PM: Done,[],SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,10/6/2024
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,14022,Closed and Completed,150.00,2.00,Equipment depot,,0.00,2/17/2025,Miguel Diaz - 02/27/25 11:12:05 AM:  tech performed scheduled maintenance,[],SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,2/9/2025
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,14874,Pending,0.00,0.00,,Outside Service,0.00,,,[],SCMH to perform scheduled maintenance,4/27/2025
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,11603,Pending,0.00,0.00,,Technician,0.00,,Sean Jennings - 06/05/26 10:22:40 AM: Team please review.,[],Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,5/9/2025
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,706,Closed and Completed,120.00,1.00,Equipment depot,,0.00,4/1/2022,Miguel Diaz - 04/27/22  8:00:39 AM: Tech was here a few weeks ago and performed the scheduled maintenance,[],SCMH to perform scheduled maintenance,5/18/2022
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,2763,Closed and Completed,160.00,2.00,equipment depot,,0.00,11/28/2022,"Miguel Diaz - 12/06/22  1:33:08 PM: Checked function of cylinders and valves also check if damaged or leaks 
*Checked hoses and hose joints for leaks or damage 
*Cleaned or replace filter inserts if needed 
*Checked Operating pressure 
*Checked Limit switch for proper function 
*Cleaned light barriers with rag no solvents
*Cleaned all sensors free of dust 
*Checked Vacuum and compressed air for supply and leaks 
*Checked seals for damage replace if necessary 
*Checked tooth belts for damage replace if worn 
*Check power cable chain for damage 
*Check guide rails Clean with cloth inspect for damage 
*Greased all ball rail guides lubricate with syringe until lubricant escapes .(Part#4-017-08-0073
*Greased central lubrication of guide carriage use grease gun 
*Remove and clean filters from control use compressed air 
*Check both L brackets in the middle to be leveled if they are bent upwards level back down 
*Checked all blue collar bushings spray them with Teflon spray make sure all support arms are in place and retaining clips are in place .",[],SCMH to perform scheduled maintenance,12/13/2022
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,3493,Closed and Completed,120.00,0.00,raymond tech,,0.00,1/23/2023,,[],SCMH to perform scheduled maintenance,2/6/2023
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,4322,Closed and Completed,150.00,1.50,scmh,,0.00,4/3/2023,Miguel Diaz - 08/03/23  6:54:16 AM: Tech performed the scheduled maintenance,[],SCMH to perform scheduled maintenance,4/10/2023
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,707,Closed and Completed,0.00,0.00,md,,0.00,4/12/2023,Miguel Diaz - 04/12/23  7:48:50 AM: battery is new not needed,[],Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,3/18/2023
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,6702,Closed and Completed,150.00,1.50,SCMH TECH,,0.00,11/8/2023,Miguel Diaz - 11/08/23 12:42:24 PM: checked cutters they are clean will check if they need to be replaced,[],SCMH to perform scheduled maintenance,10/3/2023
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,7965,Closed and Completed,120.00,1.50,Equipment depot tech,,0.00,1/8/2024,Miguel Diaz - 01/09/24  8:35:45 AM: Tech performed the scheduled maintenance,[],SCMH to perform scheduled maintenance,1/8/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,9581,Closed and Completed,120.00,1.50,equipment depot,,0.00,3/8/2024,Miguel Diaz - 04/08/24 11:55:40 AM: SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,[],SCMH to perform scheduled maintenance,3/9/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,5238,Closed and Completed,0.00,1.50,md,,0.00,5/4/2024,Miguel Diaz - 05/09/24  7:35:19 AM: Cleaned hardness removed and placed in bucket of hot water,[],Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,4/12/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,10991,Closed and Completed,140.00,1.50,equipment depot,,0.00,5/27/2024,Miguel Diaz - 06/06/24 11:03:45 AM: Tech performed the scheduled maintenance,[],SCMH to perform scheduled maintenance,6/8/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,11979,Closed and Completed,140.00,1.50,equipment depot,,0.00,7/29/2024,Miguel Diaz - 08/06/24  1:32:49 PM: Equipment depot tech performed the scheduled maintenance,[],SCMH to perform scheduled maintenance,8/6/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,12679,Closed and Completed,120.00,2.00,equipment depo tech,,0.00,10/4/2024,Miguel Diaz - 12/09/24 12:56:50 PM: Done,[],SCMH to perform scheduled maintenance,10/6/2024
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,14023,Closed and Completed,150.00,2.00,Equipment depot,,0.00,2/17/2025,Miguel Diaz - 02/27/25 11:12:38 AM: Raymond tech performed scheduled maintenance,[],SCMH to perform scheduled maintenance,2/9/2025
