equipment_id,equipment_eq_id,equipment_name,department,wo_id,date_notified,urgency,problem,status,material_cost,labor_time,work_performed_by,assigned_to,downtime_hours,completed_datetime,comments,attachments
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,14852,02/27/2025,"5. Prod Ongoing, Maint Required",The hose for the goop on the line 5 bender needs to be replaced.,Closed and Completed,0,0,operator,Supervisor,0,02/27/2025 12:00 AM,,[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,15627,05/05/2025,"3. Prod Affected, Not Stopped",The trimmer is not cutting all the way through. Darryl says that it is also making the same noise it made prior to the last crash in which it was down for a couple of weeks.,Closed and Completed,2000,8,Jake,Supervisor,0,05/07/2025 12:00 AM,Jake Demers - 05/07/25 10:41:22 AM: Shear pin broke off inside breaking the sleeve as well,[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,17918,12/11/2025,2. General Maint - High Priority,The Trimmer Cover needs to be put back on line 5 - this is required per Ron,Closed and Completed,0,0,"Russell, Jake",Maintenance,0,12/13/2025 12:00 AM,,[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,18271,01/22/2026,1. Prod Stopped,Shrink machine on line 5 has stopped working,Closed and Completed,0,0,Jake,Supervisor,0,02/11/2026 12:00 AM,"Jake Demers - 02/11/26  5:14:11 AM: Replaced heating element | Jake Demers - 01/22/26  8:03:33 AM: Fuse blew and also found 3 of the heating elements went bad, Will replace when they come in. Production is running",[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,19535,05/21/2026,1. Prod Stopped,Bender hydraulic line is leaking,Closed and Completed,150,2,Jake,Maintenance,4,05/21/2026 12:00 AM,Jake Demers - 05/26/26  1:56:52 AM: Replaced hose. Milton Cat next door made the hose for us,[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,20453,08/21/2026,1. Prod Stopped,Seam Detector not working.,Closed and Completed,0,0.01,Michael Nygard,Maintenance,0.5,08/21/2026 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,8187,11/30/2023,"3. Prod Affected, Not Stopped",This is actually for the line 4 lift table in front of the welder. It has stopped working.,Closed and Completed,0,0,Jake,Supervisor,0,12/01/2023 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,10114,01/26/2024,1. Prod Stopped,Push button on welder stopped working,Closed and Completed,0,0.25,Jake D,Supervisor,0,01/26/2024 12:00 AM,Jake Demers - 01/26/24  8:37:01 AM: Wire was broken. replaced wire,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,15268,04/03/2025,"3. Prod Affected, Not Stopped",Right side comes down and stops(does not start to rotate) randomly but welds and burns through the bars.,Closed Without Action,0,0,Jake,Supervisor,0,04/03/2025 12:00 AM,Jake Demers - 04/10/25  1:14:44 PM: Wrong machine,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,14580,02/05/2025,"5. Prod Ongoing, Maint Required",Left side comes down and stops(does not start to rotate) randomly but welds and burns through the bars.,Closed and Completed,0,0.5,Jake,Maintenance,0,05/21/2025 12:00 AM,Jake Demers - 05/22/25  8:28:45 AM: Adjusted weld start,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,14409,01/20/2025,"5. Prod Ongoing, Maint Required",Lift table works sparatically up and down.,Closed Without Action,0,0,Jake,Maintenance,0,06/19/2025 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,16713,08/18/2025,4. Prod Continuing but Affected Equipment stopped,"Shaft in rounder has broke slowing flange welding down severely.
Needs replacement.",Closed and Completed,0,0,Jake D,Maintenance,0,09/05/2025 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,18436,02/11/2026,"3. Prod Affected, Not Stopped","Right head gage arm does not retract stays out.
Right head torch does not go all the way back up.
Left head welding curtain keeps dropping may need new dampening cylinder to hold it up.",Closed Without Action,0,0,,Maintenance,0,05/05/2026 12:00 AM,,[]
5301,EQ ID 5301,General Maintenance (NEW MAINT. ADDITION),Maintenance,12703,08/08/2024,6. General Maint,Filter on the water fountain in the office is orange.,Closed and Completed,0,0.15,KW,Maintenance,0,08/08/2024 12:30 PM,,[]
5282,EQ ID 5282,Toyota Forklift,Shipping,17920,12/11/2025,"5. Prod Ongoing, Maint Required",Fork truck Z4096 – Service Wrench – Forks stop working,Closed and Completed,0,0,Jake D,Maintenance,0,12/12/2025 12:00 AM,Jake Demers - 12/12/25 11:21:28 AM: Seat safety switch was jumped out (Unknown who did this) . Please let departments know that defeating a safety device is lead to disciplinary actions.,[]
5282,EQ ID 5282,Toyota Forklift,Shipping,17921,12/11/2025,"5. Prod Ongoing, Maint Required",VNA Lift – the toggle for forwards and reverse is very loose,Closed and Completed,0,0,Tri-lift,Maintenance,0,04/15/2026 12:00 AM,,[]
5275,EQ ID 5275,Jungheinrich Forklift #1,Shipping,18592,02/27/2026,6. General Maint,Turret truck forklifts stops while trying to raise up. Also break button is loose.,Closed and Completed,0,0,Tri-Lift,Supervisor,0,04/15/2026 12:00 AM,,[]
5275,EQ ID 5275,Jungheinrich Forklift #1,Shipping,18807,03/18/2026,2. General Maint - High Priority,Turret truck is getting error codes while operating,Closed Without Action,0,0,Tri-Lift,Supervisor,0,04/15/2026 12:00 AM,Matt Miller - 04/16/26  3:11:52 AM: Tri-Lift is working on this,[]
5275,EQ ID 5275,Jungheinrich Forklift #1,Shipping,18914,03/30/2026,6. General Maint,Turret truck key won't work to turn it on/off,Closed and Completed,0,0,Tri-lift,Supervisor,0,04/15/2026 12:00 AM,,[]
5274,EQ ID 5274,Lantech Stretch Wrap Machine,Shipping,13485,10/21/2024,"5. Prod Ongoing, Maint Required",Bolt came loose. Machine making strange noise. Thank you,Closed and Completed,0,0,Jake D,Supervisor,0,10/21/2024 12:00 AM,,[]
5274,EQ ID 5274,Lantech Stretch Wrap Machine,Shipping,19621,05/28/2026,2. General Maint - High Priority,The pallet wrap makes a loud noise when spinning is currently down.,Closed Without Action,0,0,"Jake, Matt",Supervisor,0,06/05/2026 12:00 AM,Jake Demers - 06/05/26  8:35:20 AM: Dalton said there is no issues with it that it is working properly,[]
5274,EQ ID 5274,Lantech Stretch Wrap Machine,Shipping,20250,08/04/2026,2. General Maint - High Priority,Pallet wrap in shipping is making a loud noise when in use.,Closed and Completed,0,0,"Jake, Kyle",Supervisor,0,08/05/2026 12:00 AM,Jake Demers - 08/05/26  4:08:16 AM: Plastic wrap and debris buildup underneath round plate,[]
1793,EQ ID 1793,Platform Stretch Wrapper,Shipping,4762,03/09/2023,2. General Maint - High Priority,"The Wrapper had been reground as it was shocking employees, the unit is continuing to shock.
Also once the wrap is cut off once wrapping is complete it gets stuck, the next person goes to use for next shipment and pulled your hand back to the machine, this could cause someone’s had to get stuck.",Closed and Completed,0,0,Jake D,Maintenance,0,03/09/2023 12:00 AM,Jake Demers - 03/13/23  2:38:43 AM: Due to the dry air the film is creating a lot of static. I put something on it to pull the static off to prevent both issues from happening,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,4764,03/09/2023,6. General Maint,"Dock plate at door 4 is jacked up
If possible please take a look at all dock plates and grease if needed.",Closed and Completed,0,1,Beaton,Maintenance,0,04/05/2023 01:00 PM,"Matt Miller - 04/06/23  6:44:20 AM: Beaton re-welded dock plate, and bent tabs outward on the outside",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,5805,05/26/2023,4. Prod Continuing but Affected Equipment stopped,Large overhead fan above FedEx area has potential bad bearing. Fan has been turned off as a precaution.,Closed and Completed,0,0,None,Maintenance,0,09/12/2023 12:00 AM,"Matt Miller - 09/12/23 11:38:02 AM: There seems to be no issue with fan currently. (no noise, etc) | Jake Demers - 05/30/23  2:48:02 AM: Contacted The fan company to get a replacement motor. Waiting to hear back from them",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,4763,03/09/2023,6. General Maint,Make a solid Metal Rod for portable Dock plate. (it has it on one side but the other side has broken off,Closed Without Action,0,0,Jake,Maintenance,0,03/15/2024 12:00 AM,Jake Demers - 03/15/24  4:11:29 AM: Should look into getting new dock plate,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,11369,04/18/2024,1. Prod Stopped,"Overhead door 6's motor was reported as ""rattling"" or ""shaking"" again when used- I was told it needed maintenance the last time this occurred. I placed a ""do not use"" sign for now.",Closed Without Action,0,0,Jake,Supervisor,0,04/19/2024 12:00 AM,Jake Demers - 04/19/24  5:50:01 AM: I checked it over and did not see any issues with this and seems to be working properly,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,11479,05/01/2024,2. General Maint - High Priority,Air Hose for nail gun needs to be replaced. please see attached picture,Closed and Completed,0,0.5,Kyle,Supervisor,0,05/01/2024 11:30 AM,,"[{""name"": ""IMG_1641.jpg"", ""url"": ""https://circaweb.bobrick.com/PME/Forms/DownloadAttachment/566?guid=58648039-3650-4238-9b66-d8e0b9caa015""}]"
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,11799,05/22/2024,2. General Maint - High Priority,need A/C unit fixed in shipping office,Closed and Completed,0,0.25,Kyle,Supervisor,0,05/29/2024 01:00 PM,,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,12059,06/10/2024,6. General Maint,Door #3 is not closing properly it shakes as it closes.,Closed and Completed,0,0,Beaton,Supervisor,0,06/12/2024 12:00 AM,,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,12133,06/17/2024,2. General Maint - High Priority,Door #6 wont close goes right back up when it hits the ground..,Closed Without Action,0,0,Jake,Supervisor,0,06/20/2024 12:00 AM,"Jake Demers - 06/20/24  4:21:43 AM: Door was hit by fork truck, Bottom of door has dent in it that pushes on the emergency hose when it goes down",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,11076,04/11/2024,2. General Maint - High Priority,dock 5 lift gate wont go up,Closed Without Action,0,0,Jake,Supervisor,0,06/20/2024 12:00 AM,"Jake Demers - 06/20/24  4:20:20 AM: Plate is working properly , asked operator and they said its not an issue",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,13656,10/31/2024,6. General Maint,Door #1 makes loud noise when opening and closing.,Closed and Completed,0,0,Jake,Supervisor,0,11/01/2024 12:00 AM,Jake Demers - 11/04/24  3:53:46 AM: Belt was dry. oiled it up and it is working well,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,14169,12/26/2024,2. General Maint - High Priority,Door #3 keeps shaking when trying to open,Closed and Completed,1500,0,Beaton,Supervisor,0,01/20/2025 12:00 AM,Jake Demers - 01/20/25 10:20:31 AM: Hydraulic hose disconnected from fitting inside bender | Jake Demers - 01/15/25  3:36:56 AM: Spring has been ordered waiting on part. Should be here later this week,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,14400,01/17/2025,6. General Maint,Nail gun stopped working.,Closed and Completed,0,0,,Supervisor,0,01/27/2025 12:00 AM,"Matt Miller - 01/27/25 10:45:33 AM: Replaced bad bearings, still have 1 spare set",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,15245,04/02/2025,6. General Maint,Need to look at the battery water tank,Closed and Completed,0,0,Matt M,Supervisor,0,04/28/2025 12:00 AM,Matt Miller - 04/29/25  9:11:45 AM: Switched out faucet to allow for a hose connection.,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,15892,05/29/2025,6. General Maint,Dock Door #6 light is not working to see into trailer.,Closed and Completed,0,0,Matt M,Supervisor,0,06/20/2025 11:00 AM,Matt Miller - 06/20/25  9:46:53 AM: Changed bulb. | Jake Demers - 06/19/25 11:56:53 AM: Light bulb is on order,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,16130,06/17/2025,2. General Maint - High Priority,Dock Door plate for Door 4 wont go all the way down.,Closed and Completed,0,0,Beaton,Supervisor,0,06/25/2025 12:00 AM,Matt Miller - 06/26/25  6:09:10 AM: This has been repaired and completed by Beaton | Jake Demers - 06/23/25 12:22:23 PM: I just spoke with Beaton. We are Tentatively on the schedule for tomorrow. They had tornados out west and lost power for several days and have 3 Technicians out related to that. | Jake Demers - 06/19/25 11:22:11 AM: Beaton Will be here around lunch time tomorrow to troubleshoot the issue,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,16001,06/06/2025,2. General Maint - High Priority,The bottom stopper on the exit door next to the overhead door in the shipping area needs to be repaired.,Closed and Completed,0,0,Mangione,Supervisor,0,07/14/2025 12:00 AM,Matt Miller - 06/19/25 11:52:56 AM: Locksmith will be here tomorrow 6/19/25 to repair door,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,16045,06/11/2025,6. General Maint,If possible could we get the water fountain by the sink in shipping replaced or repaired for use?,Closed and Completed,599,2,KW & MM,Supervisor,0,08/14/2025 09:00 AM,"Matt Miller - 06/19/25 10:40:16 AM: New water fountain purchased, delivered 6/19/25. Will be installed as soon as possible.",[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,17142,10/06/2025,2. General Maint - High Priority,Turret truck is not operating correctly,Closed and Completed,0,0,N/A,Supervisor,0,10/21/2025 12:00 AM,Jake Demers - 10/22/25 10:26:40 AM: Multiple work order for same issue,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,17404,10/22/2025,2. General Maint - High Priority,Turret truck is having issues with backing up when stepping on the peddle it sometimes wont go in reverse,Closed and Completed,0,0,Jake D,Supervisor,0,10/22/2025 12:00 AM,Jake Demers - 11/07/25  2:03:42 AM: Switch was broke off,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,17806,12/01/2025,6. General Maint,Assemble shipping table for fedex area.,Closed and Completed,0,1,KW-MM,Supervisor,0,12/12/2025 10:30 AM,,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,18461,02/12/2026,2. General Maint - High Priority,Charging stations for the forklift one of them is broken and will not charge.,Closed and Completed,0,0,Jake,Supervisor,0,02/13/2026 12:00 AM,Jake Demers - 02/13/26  6:41:33 AM: Someone Ran over Charging cord with fork lift. Replaced with new one,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,18189,01/14/2026,6. General Maint,Turret truck knob for the break is loose,Closed and Completed,0,0.25,Jake,Supervisor,0,03/05/2026 12:00 AM,,[]
751,EQ ID 751,General Maintenance ( SHIPPING ),Shipping,18614,03/02/2026,6. General Maint,small blue Handcart in shipping needs new wheels,Closed and Completed,0,0,Matt M,Supervisor,0,03/09/2026 12:00 AM,Matt Miller - 03/09/26  9:57:25 AM: Tightened loose bolts.,[]
283,EQ ID 283,Abrasive Blast Cabinet 36x24,Shower Seats,15169,03/26/2025,1. Prod Stopped,The air line to the foot pedal has split and is leaking air on the left side.,Closed and Completed,0,0,Jake,Supervisor,0,03/26/2025 12:00 AM,,[]
1125,EQ ID 1125,"Router, Anderson Stratos Pro 5' by 17'",Shower Seats,11001,04/09/2024,"5. Prod Ongoing, Maint Required",The Protective cover on router cord is off.,Closed and Completed,0,0,Jake,Maintenance,0,05/06/2024 12:00 AM,,[]
1125,EQ ID 1125,"Router, Anderson Stratos Pro 5' by 17'",Shower Seats,18663,03/06/2026,"5. Prod Ongoing, Maint Required",Hose for the dust collector needs to be replaced - dust falling back onto machine and jamming up the tooling.,Closed and Completed,0,0,Matt M,Supervisor,0,03/06/2026 12:00 AM,Matt Miller - 03/09/26  9:58:02 AM: Hose has been replaced.,[]
1125,EQ ID 1125,"Router, Anderson Stratos Pro 5' by 17'",Shower Seats,20259,08/05/2026,6. General Maint,Push button for the manual release on the spindle motor needs to be replaced - sticks when pushed (Jeff already worked with Jake on this. This maint. request is just for documentation purposes).,Closed and Completed,50,1,Jake,Supervisor,1,08/05/2026 12:00 AM,,[]
1125,EQ ID 1125,"Router, Anderson Stratos Pro 5' by 17'",Shower Seats,20260,08/05/2026,6. General Maint,The longer hose connecting the router to the dust collection system is starting to develop holes in it and needs to be replaced,Closed and Completed,700,1,Matt,Supervisor,0,08/10/2026 12:00 AM,,[]
5361,EQ ID 5361,S.S. Transfluid Bender,Shower Seats,16824,08/26/2025,2. General Maint - High Priority,Mandrel rod keeps snapping (2 in the last 2 days).,Closed and Completed,0,0,Jake,Supervisor,0,09/04/2025 12:00 AM,Jake Demers - 09/15/25  1:52:20 AM: Upgraded mandrel rods to a thicker wall,[]
296,EQ ID 296,Coping Machine,Shower Seats,20004,07/01/2026,1. Prod Stopped,Cylinder that brings coper in not working (Bryan talked to Jake and Jake is already working on it. Putting in maint request for record keeping).,Closed and Completed,0,0.25,"Jake, Steve T",Supervisor,0,07/30/2026 12:00 AM,Jake Demers - 08/11/26  4:02:26 AM: Adjusted cylinder,[]
5300,EQ ID 5300,Lincoln Welder,Shower Seats,18433,02/11/2026,1. Prod Stopped,Welder for shower seats crashed - will not move,Closed and Completed,0,0.15,Jake,Supervisor,0,02/11/2026 12:00 AM,Jake Demers - 02/11/26  5:15:25 AM: Robot was in singularity,[]
5300,EQ ID 5300,Lincoln Welder,Shower Seats,20025,07/06/2026,1. Prod Stopped,Laser welder down for SS assembly - Jeff already talked to Jake D and he is working on it (just reporting for documentation).,Closed and Completed,1500,1,Jake,Supervisor,8,07/07/2026 12:00 AM,,[]
5300,EQ ID 5300,Lincoln Welder,Shower Seats,20161,07/30/2026,1. Prod Stopped,Power fluctuations within the welder that is causing improper welds,Closed and Completed,0,0,Brian N,Supervisor,0,07/30/2026 12:00 AM,Jake Demers - 07/30/26  5:44:36 AM: Changed the weld tip and cleaned gas lens,[]
5300,EQ ID 5300,Lincoln Welder,Shower Seats,20461,08/21/2026,6. General Maint,Air leak in the support clamp side - not affecting production.,Closed and Completed,0,0.5,Jake,Supervisor,0,08/26/2026 12:00 AM,,[]
5205,EQ ID 5205,General Maintenance ( SHOWER SEATS ),Shower Seats,11003,04/09/2024,"5. Prod Ongoing, Maint Required",Spoil Board rack should have lock on wheels - Can we please look into replacing the wheels to locking? If not can we please order one with locking wheels?,Closed and Completed,0,0,"Matt M, Jake D, Kyle W",Maintenance,0,06/25/2024 10:00 AM,Jake Demers - 04/10/24  9:46:00 AM: Ordered all 4 new locking wheels,[]
1762,EQ ID 1762,Robotic Finishing System,Shower Seats,16256,06/30/2025,1. Prod Stopped,Same issue Matt had last week and worked with Jake on - unit 3 (belt) is falling off the track.,Closed and Completed,0,0,"Jake, Mike N",Supervisor,0,07/30/2025 12:00 AM,Jake Demers - 07/30/25  6:08:11 AM: Nose of arm was bent. Replaced with new one,[]
1762,EQ ID 1762,Robotic Finishing System,Shower Seats,18672,03/09/2026,1. Prod Stopped,Failure on the finisher - needs to be reset.,Closed and Completed,0,0.1,Michael Nygard,Supervisor,0.1,03/09/2026 06:10 AM,,[]
1762,EQ ID 1762,Robotic Finishing System,Shower Seats,18447,02/11/2026,6. General Maint,SMI that suggested removing some of the lines in the programming to reduce the amount of time needed to polish - no longer needed since the new Transfluid bender does not leave tooling marks.,Closed Without Action,0,0,,Supervisor,0,05/05/2026 12:00 AM,Matt Miller - 05/05/26  6:07:26 AM: Should be left in the programming to prevent tooling marks in future when tooling wears out.,[]
1762,EQ ID 1762,Robotic Finishing System,Shower Seats,20117,07/27/2026,2. General Maint - High Priority,Sent an email - having an issue with polisher getting the entire 4998. Every bar affected in last order,Closed and Completed,0,2,Jake,Supervisor,0,07/07/2026 12:00 AM,,[]
340,EQ ID 340,MotoMan Square Stock Drill,Shower Seats,11946,06/04/2024,"5. Prod Ongoing, Maint Required",Station # 2 needs the slugger hole milled out.,Closed and Completed,0,0,Jake,Supervisor,0,06/10/2024 12:00 AM,,[]
292,EQ ID 292,Punch Press (CEC Metal Muncher),Shower Seats,15072,03/14/2025,"5. Prod Ongoing, Maint Required",Foot pedal cover has broken off.,Closed and Completed,50,0.25,Jake,Supervisor,0,03/17/2025 12:00 AM,,[]
284,EQ ID 284,Anver Lift,Shower Seats,15144,03/24/2025,4. Prod Continuing but Affected Equipment stopped,Anver lift @ the router isn't working properly.,Closed and Completed,0,0,Jake,Supervisor,0,03/24/2025 12:00 AM,Jake Demers - 03/26/25 12:39:31 PM: Hose had a hole in it. Repaired and getting new one on order,[]
5353,EQ ID 5353,Tenoner,Toilet Partitions,17515,10/29/2025,1. Prod Stopped,"The tenoner was having issues pulling pieces, which we diagnosed as most likely being the hold down wheels being too low. After raising them from 0.625"" to 0.635"" it was running smoother. Afterward the buffer wheels were determined to need swapping. The swap was performed and the tenoner was dialed in after multiple trial and error attempts. The hold down issue returned and was probably due to material warping. Tool left in tech mode to adjust hold down as needed.",Closed and Completed,0,4.5,Nicholas Angelo Jr. and Jordon Dunn,Maintenance,4.5,10/29/2025 09:00 PM,"Nicholas Angelo, Jr - 10/29/25  7:03:09 PM: Hold down issue most likely is due to the variability of the material and the effect the outdoors has on it when stored there. As for the dialing in of the buffer wheels, this took longer than expected to achieve acceptable finishes on the edges of test pieces. An email has been sent notifying all vested parties.",[]
1566,EQ ID 1566,1040 Holzma Horizontal Panel Saw,Toilet Partitions,7244,09/15/2023,6. General Maint,The fence is loose surrounding the 1040 Holzma saw that cuts particle board.,Closed and Completed,0,0,Jake,Maintenance,0,02/16/2024 12:00 AM,Jake Demers - 02/20/24  2:40:01 AM: 2 work orders for same issue open,[]
1566,EQ ID 1566,1040 Holzma Horizontal Panel Saw,Toilet Partitions,10437,02/19/2024,1. Prod Stopped,Saw will not operate.,Closed and Completed,5000,0,Jake D,Maintenance,6,02/19/2024 10:30 AM,Jake Demers - 02/20/24  2:38:04 AM: Main saw raise/lower air solenoid was bad,[]
5346,EQ ID 5346,Black Bros Glue Spreader,Toilet Partitions,16113,06/16/2025,1. Prod Stopped,Rollers locked up and would not spin. Ordered new part,Closed and Completed,600,8,Jake,Maintenance,16,06/18/2025 09:00 AM,,[]
5346,EQ ID 5346,Black Bros Glue Spreader,Toilet Partitions,16736,08/20/2025,4. Prod Continuing but Affected Equipment stopped,The scum sucker TPF uses needs repair. This is not the glue spreader as there was not a category for this. Please look at what can be done at your earliest convenience.,Closed and Completed,0,0,Jake D,Maintenance,0,08/18/2025 12:00 AM,,[]
5346,EQ ID 5346,Black Bros Glue Spreader,Toilet Partitions,20419,08/19/2026,"5. Prod Ongoing, Maint Required","The chain is getting loose, could we take a link out.",Closed and Completed,0,1,Jake,Maintenance,0,08/19/2026 12:00 AM,,[]
5366,EQ ID 5366,1080 HOMAG Horizontal Panel Saw,Toilet Partitions,19210,04/28/2026,"5. Prod Ongoing, Maint Required",scrap lift table is no longer functioning. it would go up but then slowly fall back down. now it wont work at all.,Closed and Completed,200,2,"Matt M, Jake D",Maintenance,0,05/05/2026 12:00 AM,Jake Demers - 05/26/26  1:57:21 AM: Rebuild Cylinders | Matt Miller - 05/05/26  6:47:19 AM: Hydraulic cylinders are both leaking. Reached out to manufacturer for replacement parts. Will install when they come in.,[]
327,EQ ID 327,Vertical Panel Saw,Toilet Partitions,13297,10/07/2024,"3. Prod Affected, Not Stopped",Operator stated the vertical saw is leaking oil out of the back side. He believes it is running very low on oil due to the leak. We do not want this to affect the function of it. Please take a look when someone is available.,Closed Without Action,0,0,Jake,Maintenance,0,10/29/2024 12:00 AM,Matt Miller - 06/19/25 11:55:00 AM: No leaks currently | Jake Demers - 10/29/24  4:21:22 AM: currently working with vendor on finding a crossover gearbox due to it being so old,[]
327,EQ ID 327,Vertical Panel Saw,Toilet Partitions,15269,04/02/2025,"5. Prod Ongoing, Maint Required",The orange beam on the vertical saw has been getting locked in the downward position. This happens a few times per day. Can someone please take a look at this when time permits. (Low priority),Closed Without Action,0,0,,Maintenance,0,04/23/2025 12:00 AM,Matt Miller - 04/23/25  3:23:41 AM: Duplicate WO,[]
327,EQ ID 327,Vertical Panel Saw,Toilet Partitions,15451,04/22/2025,"3. Prod Affected, Not Stopped","Beam will not release, valve is sticking.",Closed and Completed,0,0,,Maintenance,0,09/03/2025 12:00 AM,,[]
1760,EQ ID 1760,"Return System - 3/4"" 1080 Finishing",Toilet Partitions,16526,07/30/2025,"3. Prod Affected, Not Stopped","There is a transfer belt that broke, which is causing small doors to not transfer properly and fall on floor also causing extra work and remakes.",Closed and Completed,0,0,Rich,Maintenance,0,07/30/2025 12:00 AM,,[]
1760,EQ ID 1760,"Return System - 3/4"" 1080 Finishing",Toilet Partitions,17575,11/05/2025,4. Prod Continuing but Affected Equipment stopped,Return rollers are stuck and unable to spin on the return system in 1080.,Closed and Completed,0,0,"Rich, Jake",Supervisor,0,11/06/2025 12:00 AM,Jake Demers - 11/07/25  2:05:57 AM: Motor inside roller locked up. We removed the roller and will get a replacement for it,[]
1760,EQ ID 1760,"Return System - 3/4"" 1080 Finishing",Toilet Partitions,20174,07/31/2026,"3. Prod Affected, Not Stopped",The lift table at the end of the return system isn`t working.,Closed and Completed,0,0,Jake,Maintenance,0,08/05/2026 12:00 AM,,[]
313,EQ ID 313,"Return System - 1/2"" 1080 Finishing",Toilet Partitions,10375,02/16/2024,"3. Prod Affected, Not Stopped","Drive Belt is stretched out, not returning large pieces properly.",Closed Without Action,0,0,Jake,Maintenance,0,04/10/2024 12:00 AM,"Jake Demers - 04/10/24  9:27:33 AM: Spoke with operators they said this issue occurred with 96"" panels which unfortunately there is no solution to it other than getting a bigger return system",[]
313,EQ ID 313,"Return System - 1/2"" 1080 Finishing",Toilet Partitions,19729,06/06/2026,"3. Prod Affected, Not Stopped",The drive belts on the return system need to be replaced as they are extremely worn.,Closed and Completed,100,1,Jake,Supervisor,0,06/10/2026 12:00 AM,,[]
313,EQ ID 313,"Return System - 1/2"" 1080 Finishing",Toilet Partitions,20379,08/14/2026,"3. Prod Affected, Not Stopped",Machine keeps shutting down. Can this be looked at first thing Monday morning.,Closed and Completed,20,0,Jake,Maintenance,0,08/17/2026 12:00 AM,Jake Demers - 08/19/26  8:01:05 AM: Contact in the emergency stop was bad,[]
5303,EQ ID 5303,Anver Lift,Toilet Partitions,12375,07/15/2024,"3. Prod Affected, Not Stopped",Anver lift filter is plugged making it hard to pick up pieces,Closed and Completed,0,0,Kyle,Maintenance,0,07/15/2024 12:00 AM,Jake Demers - 07/15/24  7:09:13 AM: Cleaned out the filter,[]
5303,EQ ID 5303,Anver Lift,Toilet Partitions,13019,09/10/2024,"3. Prod Affected, Not Stopped",Lift in 1040 cell will not lift panels correctly.,Closed and Completed,0,0,Beaton,Maintenance,0,09/12/2024 12:00 PM,Matt Miller - 09/12/24  3:20:45 AM: Found leak in vacuum hose | Jake Demers - 09/11/24  2:50:15 AM: Contacting Beaton to come in and inspect,[]
5303,EQ ID 5303,Anver Lift,Toilet Partitions,13760,11/11/2024,"3. Prod Affected, Not Stopped",Vacuum lift in 1080 Cell which was just inspected has a crack in one of the hoses which is not allowing operator to pick up pieces.,Closed and Completed,0,0,Matt M,Maintenance,0,12/12/2024 12:00 AM,"Matt Miller - 12/12/24 10:38:03 AM: Replaced 2"" fernco coupler",[]
5303,EQ ID 5303,Anver Lift,Toilet Partitions,15623,05/05/2025,1. Prod Stopped,The Anver Lift at the glue spreader will not pick up any parts.,Closed and Completed,0,0,Jake,Maintenance,0,05/05/2025 12:00 AM,Jake Demers - 05/05/25  6:55:16 AM: Lift was not adjusted properly,[]
